PERIOD_BEGIN,PENDING_SALES,NEW_LISTINGS,MEDIAN_DOM,PRICE_DROPS,AVG_SALE_TO_LIST,HOMES_SOLD,INVENTORY,MEDIAN_SALE_PRICE
2023-08-01,942.4338608974444,1007.6627912233333,15.794498192333334,0.23069198079999997,1.0065165439777777,890.2975493164445,1197.5912068133334,840485.0545155697
2023-09-01,888.1178259446666,972.00332073,17.581326077,0.24429063482222224,1.0043395423888888,789.9932807103334,1292.779225971,826698.1414571161
2023-10-01,853.6955800885556,1006.0891690973333,17.128543807333333,0.2535217749777778,0.9997689986111111,794.0904169405555,1404.3012309767778,832045.3355867304
2023-11-01,797.5034319466666,917.5324431518889,18.682049365444445,0.25279199077777775,0.9985183532444444,718.7820157628889,1468.3422983254445,834479.4697115547
2023-12-01,822.7518045882222,767.7455343067777,22.29956857333333,0.19479121051111112,0.9998443621,689.4492250254444,1395.1207046324444,828759.9863546899
2024-01-01,960.8330995179999,1042.3208110802223,23.683932245333335,0.22858058055555552,0.995833733888889,749.0884460647778,1478.1968597206667,834444.8757009151
2024-02-01,973.0565549183334,996.1855881505556,20.473428238444445,0.2240895879111111,0.9986683709111112,862.70471174,1512.7636382884443,844658.6718011127
2024-03-01,1048.706895019889,1096.559565118111,19.963183688666664,0.24642786515555556,1.0027410629444444,894.0069898062222,1561.7445661002223,851033.6987055688
2024-04-01,998.9142721385555,1175.7429827272222,23.005361091333334,0.2360692,1.0016169863666666,883.4885723288888,1716.5589396740002,857052.2333778688
2024-05-01,1080.8770500802223,1280.520178957111,19.63514642511111,0.2853776419666667,0.9996162493888888,929.7834915505555,1884.0136584417778,885088.2155928815
2024-06-01,997.1418502998889,1209.7255241715554,22.597587881222225,0.27508472007777773,0.9981339244666666,884.357684384111,2001.4177897143334,867190.1490123195
2024-07-01,1042.3107264441112,1132.9478236316666,25.317149152777777,0.2891480305333334,0.9978162354222222,933.2797311685556,2036.0900208064445,874895.638241947
2024-08-01,1007.1686813237777,1158.4161187256666,28.349062286777777,0.2590202197111111,0.9926486050111111,937.1415613586666,2101.5432175965557,871019.7220944595
2024-09-01,979.9996046851112,1097.478778355111,29.962045643555555,0.2647993857777778,0.9936586009444444,841.1161698448889,2162.263646768778,857759.097883835
2024-10-01,1023.657042543,1080.393611484111,30.170616953222222,0.2709326219222222,0.9927436004666667,897.2108674856668,2149.409107982111,875927.7635466591
2024-11-01,940.3929978315555,909.2904991314444,32.45471088311111,0.24475423134444446,0.9937660401555556,850.1551127484445,2062.82305386,842888.9791626422
2024-12-01,825.0624310726666,792.490999166,36.14345567711111,0.21687437027777776,0.9894831950555556,859.9442071546667,1912.1115228405554,849962.363682215
2025-01-01,904.4193493105555,1222.8703529306667,42.664445833222224,0.23819093180000003,0.9909405940111111,778.4782505496667,2054.1088032593334,848026.5380787398
2025-02-01,1005.6466363321111,1180.3475478824446,32.00895083522222,0.2940932294,0.9929955992222221,814.7453236767777,2002.8933256442224,881645.7613510811
2025-03-01,1055.7724849975557,1310.4802496457778,26.686904478444447,0.31548772236666667,0.9933980257111111,844.2745517601111,2320.9817609545553,855139.4436053615
2025-04-01,1002.9616957443333,1331.428983819,26.27215036211111,0.3246269972222222,0.9922528492666667,956.9121629413335,2586.003946249,837725.488585018
2025-05-01,1014.7783745738889,1278.384807429111,29.151776894222223,0.34073457655555556,0.9885992412555554,903.6954224003334,2695.5673985272224,855669.6569474556
2025-06-01,948.1025636888888,1076.8183612066666,34.48801224177778,0.5329668578555555,0.9877425788666666,850.4382669207777,1526.3252160912223,857439.5467470686
